Wall time,Step,Value
1654107307.7403078,11449344,-70.28451538085938
1654107349.8236706,11464704,-70.28143310546875
1654107362.4599068,11469312,-65.49775695800781
1654107425.8091295,11492352,-63.87613296508789
1654107563.5293176,11543040,-56.338890075683594
1654107981.0587869,11693568,-42.26852035522461
1654108132.862543,11747328,-54.17027282714844
1654108316.559241,11813376,-41.66407775878906
1654108342.0565186,11822592,-44.368770599365234
1654108630.3888934,11925504,-62.9969367980957
1654108752.6769688,11968512,-61.1471061706543
1654108795.4936986,11983872,-60.23598098754883
1654108942.8588376,12037632,-42.23723220825195
1654109223.2115228,12140544,-51.02241516113281
1654109364.3164675,12189696,-24.861562728881836
1654109620.6696382,12280320,-74.91320037841797
1654109766.9252026,12334080,-61.71022415161133
1654109813.791507,12350976,-52.76015090942383
1654109865.5720973,12369408,-46.993980407714844
1654109936.8286357,12395520,-24.452682495117188
1654110431.152978,12570624,-58.48428726196289
1654110580.3067415,12624384,-61.16752624511719
1654110605.1877751,12633600,-60.98085021972656
1654110894.8119464,12739584,-46.6943244934082
1654111082.319705,12807168,-54.44852066040039
1654111204.4207442,12851712,-37.47614669799805
1654111227.5156977,12859392,-40.61558532714844
1654111265.8180954,12873216,-37.698970794677734
1654111650.8320868,13011456,-42.46455001831055
1654111661.6484601,13016064,-41.542362213134766
1654111780.0192866,13059072,-52.57752990722656
1654111821.2529392,13074432,-49.5367546081543
1654112066.034284,13163520,-43.467689514160156
1654112217.8548758,13217280,-41.597206115722656
1654112359.4670317,13267968,-41.508094787597656
1654112363.438539,13269504,-42.139774322509766
1654112619.9236956,13361664,-31.664663314819336
1654113147.6700695,13552128,-37.542381286621094
1654113161.803087,13556736,-43.601741790771484
1654113396.972329,13642752,-34.3441047668457
1654113509.4000373,13682688,-25.32061004638672
1654113523.1213722,13687296,-31.567333221435547
1654113611.0534763,13719552,-28.492761611938477
1654113639.8711097,13730304,-33.71305465698242
1654113736.757579,13765632,-38.348785400390625
1654113810.696568,13791744,-33.49942398071289
1654113883.8594615,13819392,-30.256553649902344
1654113908.1715539,13828608,-29.307884216308594
1654114142.7582655,13914624,-36.20059585571289
1654114177.2138934,13926912,-42.312156677246094
1654114866.3075924,14177280,-46.1589469909668
1654114895.592638,14188032,-41.6276741027832
1654115011.3991923,14229504,-34.29304885864258
1654115252.9490292,14315520,-16.55875587463379
1654115388.1849916,14364672,3.528254985809326
1654115476.0689213,14396928,-16.13153648376465
1654115659.6527584,14462976,-44.4673957824707
1654115673.178867,14467584,-43.741004943847656
1654115759.4134803,14498304,-48.28325653076172
1654115790.1443548,14509056,-51.46156311035156
1654115900.3801951,14548992,-38.05687713623047
1654116201.4704473,14656512,-40.98106384277344
1654116239.7659678,14670336,-37.83146667480469
1654116269.30175,14681088,-28.680038452148438
1654116322.3269417,14701056,-31.069984436035156
1654116419.527588,14734848,-39.59843063354492
1654116583.412925,14793216,-31.666162490844727
1654116712.6807482,14839296,-26.492816925048828
1654116812.9954965,14874624,-28.288522720336914
1654116891.6012716,14902272,-28.58139419555664
1654117183.4865277,15009792,-45.11275863647461
1654117489.9667375,15120384,-32.6175422668457
1654117503.5586653,15124992,-29.22524642944336
1654117673.862158,15186432,-24.780996322631836
1654117774.7216463,15223296,-30.574508666992188
1654118053.7273114,15323136,-23.969301223754883
1654118388.7024577,15442944,-31.187456130981445
1654118409.6988044,15450624,-36.69508361816406
1654118423.1908963,15455232,-39.9091911315918
1654118533.4309425,15495168,-36.95140075683594
1654118724.8582582,15562752,-36.79069900512695
1654118896.228114,15624192,-43.224849700927734
1654118965.0453112,15650304,-47.32763671875
1654119267.7470644,15759360,-27.87468910217285
1654119353.565245,15790080,-19.95258140563965
1654119385.617657,15800832,-30.824569702148438
1654119863.6657329,15974400,-7.812595367431641
1654119878.3423436,15979008,-5.836214065551758
1654119966.829418,16011264,-3.615830183029175
1654120222.3328462,16101888,-41.58238220214844
1654120262.535154,16117248,-47.64889144897461
1654120280.5467536,16123392,-48.8463249206543
1654120401.1747339,16167936,-28.7699031829834
1654120543.2081027,16218624,-9.049944877624512
1654120761.4389672,16298496,-29.491262435913086
1654120834.255262,16324608,-25.896913528442383
1654120892.4537644,16346112,-28.599302291870117
1654120960.8653228,16370688,-28.513500213623047
1654121035.068606,16396800,-29.742921829223633
1654121205.6320217,16458240,-17.32047462463379
1654121403.6582885,16528896,-20.616296768188477
1654121407.6019814,16530432,-22.43667984008789
1654121497.9721272,16564224,-24.488615036010742
1654121527.4199295,16574976,-22.19190216064453
1654121644.0101464,16617984,-13.619551658630371
1654121687.0597663,16633344,-6.385427474975586
1654121707.4513943,16641024,4.967353343963623
1654121754.96449,16657920,1.3246562480926514
1654121794.1325421,16671744,2.597764253616333
1654121854.5664263,16693248,-8.70984172821045
1654122018.5297766,16751616,-33.689369201660156
1654122028.8351657,16756224,-35.777862548828125
1654122171.5398993,16808448,-29.61516571044922
1654122190.6215186,16814592,-32.997154235839844
1654122284.811035,16849920,-16.895645141601562
1654122312.6388392,16859136,-16.88361358642578
1654122319.0499434,16862208,-17.95140838623047
1654122489.808454,16923648,-13.429064750671387
1654122515.2284045,16932864,-12.121499061584473
1654122569.9132965,16952832,-10.357574462890625
1654122590.1655757,16960512,-21.2274169921875
1654122858.322949,17058816,-55.43836975097656
1654122937.9562407,17088000,-59.14500045776367
1654122977.493353,17101824,-51.8509635925293
1654123168.5254664,17170944,-20.599580764770508
1654123265.6729004,17206272,-34.06703567504883
1654123274.1611793,17209344,-34.4151725769043
1654123278.1644516,17210880,-36.36406326293945
1654123532.39782,17301504,-39.379573822021484
1654123579.370318,17319936,-29.6158447265625
1654124201.6303785,17545728,-28.531410217285156
1654124424.5550473,17627136,-13.504913330078125
1654124509.2411456,17657856,-19.955785751342773
1654124645.1577682,17705472,-38.533851623535156
1654124683.2064714,17719296,-36.75407409667969
1654124755.3704972,17745408,-27.496782302856445
1654124827.2427506,17771520,-22.970449447631836
1654124958.2463422,17819136,-16.702241897583008
1654125173.6633587,17897472,-31.441572189331055
1654125272.472599,17932800,-11.965005874633789
1654125332.1231499,17954304,-8.224479675292969
1654125647.487658,18067968,-23.05248260498047
1654126125.353269,18243072,-9.692299842834473
1654126445.9993527,18358272,-27.051803588867188
1654126537.071597,18390528,-11.521306037902832
1654126559.2263691,18398208,-17.99359130859375
1654126618.3651776,18419712,-11.603537559509277
1654126683.9504132,18442752,-16.664363861083984
1654126713.5482686,18453504,-18.52497100830078
1654126843.8843527,18501120,-29.532180786132812
1654127252.3439016,18650112,-14.823966979980469
1654127360.9615805,18690048,-22.447519302368164
1654127378.9805512,18696192,-17.705942153930664
1654127446.2772555,18720768,-11.118062973022461
1654127621.417503,18785280,-12.280789375305176
1654127896.914326,18883584,-26.76834487915039
1654127910.9566014,18888192,-31.614398956298828
1654127978.1292634,18912768,-23.73931312561035
1654128382.7511482,19060224,-20.098051071166992
1654128517.1158257,19107840,-17.408340454101562
1654128608.9021106,19141632,-23.665321350097656
1654129013.1579242,19287552,-1.979203462600708
1654129318.9441013,19398144,-23.260122299194336
1654129514.1200433,19468800,-19.953271865844727
1654129628.199472,19511808,-21.3984317779541
1654129876.024478,19602432,-5.133742809295654
1654129943.3949509,19627008,-7.15230655670166
1654130075.9345746,19674624,-10.972867012023926
1654130380.2063417,19785216,-31.048847198486328
1654130460.0525224,19814400,-22.051612854003906
1654130645.4315143,19880448,1.1879019737243652
1654130725.8969405,19911168,-2.551668643951416
1654130968.2630017,20000256,-6.737729549407959
1654131042.9028745,20026368,-6.74461555480957
1654131157.6031337,20067840,-13.984832763671875
1654131248.704849,20100096,-17.534343719482422
1654131300.055246,20118528,-14.281065940856934
1654131360.5399158,20141568,-21.289278030395508
1654131377.9964259,20147712,-17.64447593688965
1654131448.7208974,20173824,-9.078770637512207
1654131596.6283474,20229120,-10.749222755432129
1654131767.3495326,20290560,-17.38856315612793
1654131901.9948022,20341248,-22.6529598236084
1654132213.1387792,20454912,-11.907600402832031
1654132360.3944478,20510208,-23.593351364135742
1654132587.0164907,20591616,-14.469927787780762
1654132603.465333,20597760,-15.347517013549805
1654132687.0478702,20628480,-14.110451698303223
1654132897.553554,20703744,-16.510087966918945
1654133019.0938451,20748288,-10.818853378295898
1654133191.5923011,20812800,-18.6190185546875
1654133406.7091923,20891136,-7.487995147705078
1654133470.4266593,20914176,-2.6360924243927
1654133504.3119836,20926464,-11.82889175415039
1654133529.1714282,20935680,-13.325470924377441
1654133754.0051522,21017088,-17.245929718017578
1654133765.4254076,21021696,-14.611345291137695
1654133926.787386,21083136,-35.73771667480469
1654134034.6616576,21121536,-17.70054054260254
